pressure,pressure_coefficient,dynamic_pressure,absolute_pressure,total_pressure,rel_total_pressure,density,density_all,velocity_magnitude,x_velocity,y_velocity,z_velocity,axial_velocity,radial_velocity,tangential_velocity,rel_velocity_magnitude,relative_x_velocity,relative_y_velocity,relative_z_velocity,rel_tangential_velocity,mesh_x_velocity,mesh_y_velocity,mesh_z_velocity,velocity_angle,relative_velocity_angle,vorticity_mag,helicity,x_vorticity,y_vorticity,z_vorticity,cell_reynolds_number,turb_kinetic_energy,turb_intensity,turb_diss_rate,specific_diss_rate,production_of_k,viscosity_turb,viscosity_eff,viscosity_ratio,y_star,y_plus,turb_reynolds_number_rey,viscosity_lam,wall_shear,x_wall_shear,y_wall_shear,z_wall_shear,skin_friction_coef,cell_partition_active,cell_partition_stored,cell_id,cell_element_type,cell_type,cell_zone,partition_neighbors,cell_weight,x_coordinate,y_coordinate,z_coordinate,axial_coordinate,angular_coordinate,abs_angular_coordinate,radial_coordinate,face_area_magnitude,x_face_area,y_face_area,z_face_area,cell_volume,orthogonal_quality,cell_equiangle_skew,cell_equivolume_skew,face_handedness,mark_poor_elememts,interface_overlap_fraction,cell_wall_distance,adaption_function,adaption_curvature,adaption_space_gradient,adaption_iso_value,boundary_cell_dist,boundary_normal_dist,cell_volume_change,cell_surface_area,cell_warp,cell_children,cell_refine_level,mass_imbalance,strain_rate_mag,dx_velocity_dx,dy_velocity_dx,dz_velocity_dx,dx_velocity_dy,dy_velocity_dy,dz_velocity_dy,dx_velocity_dz,dy_velocity_dz,dz_velocity_dz,dp_dx,dp_dy,dp_dz,velocity:0,velocity:1,velocity:2,vtkOriginalPointIds,Points:0,Points:1,Points:2,vtkOriginalIndices,vtkCompositeIndexArray,,,,z,y,cp
-5.31619,-0.171619,0.0268675,74654.7,-5.3105,-5.3105,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484183,-0.0484183,5085.18,2.38714,5084.3,-27.8531,6.07439,34.6221,0.00340356,0.00589487,81.7649,755506,0,2.95E-10,1.80E-05,1.64E-05,0.770531,0.76649,0.144541,1.80E-05,0.0909164,-0.000164642,-0.0896118,0.0151803,0.00292334,5,5,7.55E+06,6,1,28,5,7,-0.001,1.94137,0.133431,0.133431,0.000515483,0.000515483,1.94137,0.000131848,7.17E-07,-2.16E-05,-0.000129057,2.15E-08,0.274058,0.343733,0.343733,0,0,0,4.68E-05,6.72E-08,2.90E-11,2.86E-10,2.86E-10,1,0,1.14888,0.000464167,0,0,0,4.60E-14,5080.8,-0.237558,1.26493,3.2305,-4.80946,-832.754,145.733,-24.6226,-4938.56,849.438,0,0,0,0,0,0,377,-0.001,1.94137,0.133431,213,15,,,,0.133431,-1.66057,-0.115505
-3.95948,-0.124867,0.0195755,74656,-3.8638,-3.8638,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121368,0.121368,4170.04,0.580207,4168.12,75.761,-19.6155,29.5932,0.00336103,0.00581004,72.2793,692787,0,3.15E-10,1.80E-05,1.75E-05,0.730996,0.726438,0.14869,1.80E-05,0.0747413,0.00122045,-0.0739112,0.0108628,0.00240325,5,5,7.55E+06,6,1,28,5,7,-0.001,1.87743,0.143404,0.143404,0.000529604,0.000529604,1.87743,0.000150865,6.31E-07,-2.19E-05,-0.000148173,2.18E-08,0.411268,0.302363,0.302363,0,0,0,4.88E-05,6.25E-08,3.67E-11,2.10E-10,2.10E-10,1,0,1.59447,0.000450247,0,0,0,2.65E-14,4172.15,0.88498,-8.85902,-0.72939,10.7565,-605.405,79.0849,75.0316,-4089.04,537.038,0,0,0,0,0,0,378,-0.001,1.87743,0.143404,214,15,,,,0.143404,-1.68651,-0.115634
-6.95479,-0.225813,0.0349408,74653,-6.98787,-6.98787,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156017,0.00156017,5373.75,1.98884,5372.59,27.8774,-14.9426,48.0935,0.00496686,0.00715194,103.028,669731,0,5.17E-10,1.80E-05,2.87E-05,0.856557,0.850311,0.191249,1.80E-05,0.0961272,0.000335566,-0.0942416,0.0188219,0.00309089,5,5,7.55E+06,6,1,28,5,7,-0.001,2.02372,0.118229,0.118229,0.000497255,0.000497255,2.02373,0.000221069,8.15E-07,-4.31E-05,-0.000215652,3.86E-08,0.217682,0.205879,0.205879,0,0,0,5.09E-05,8.45E-08,6.94E-11,2.44E-10,2.44E-10,1,0,1.32556,0.00077814,0,0,0,6.64E-15,5371.45,-0.112465,-7.98077,3.41665,6.96187,-1032.73,192.711,31.2941,-5179.88,951.817,0,0,0,0,0,0,381,-0.001,2.02372,0.118229,215,15,,,,0.118229,-1.68721,-0.115637
-5.75318,-0.180648,0.0277235,74654.3,-5.59045,-5.59045,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818715,-0.0818715,5203.93,-2.27731,5203.14,-35.3841,-5.34618,38.2116,0.00373319,0.00608489,87.8871,764107,0,3.12E-10,1.80E-05,1.74E-05,0.775509,0.771165,0.148461,1.80E-05,0.0924278,-0.000306297,-0.0910274,0.0159236,0.00297194,5,5,7.55E+06,6,1,28,5,7,-0.001,1.96111,0.129995,0.129995,0.000504606,0.000504606,1.96112,0.000204932,3.19E-07,-3.53E-05,-0.000200941,2.88E-08,0.199814,0.291613,0.291613,0,0,0,4.65E-05,7.46E-08,4.67E-11,2.21E-10,2.21E-10,1,0,1.17233,0.000623177,0,0,0,5.85E-14,5198.04,0.24272,-10.9763,0.604178,-5.63015,-876.644,151.959,-34.78,-5051.18,855.245,0,0,0,0,0,0,382,-0.001,1.96111,0.129995,216,15,,,,0.129995,-1.70204,-0.11571
-6.39671,-0.206385,0.0288419,74653.6,-6.38975,-6.38975,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684893,-0.0684893,5215.75,-0.349969,5215.08,-31.4965,-1.36287,46.8278,0.00384737,0.00625914,91.2023,758219,0,3.36E-10,1.80E-05,1.87E-05,0.786272,0.781782,0.154344,1.80E-05,0.093822,-0.000525551,-0.0921553,0.0175143,0.00301677,5,5,7.55E+06,6,1,28,5,7,-0.001,1.99447,0.124062,0.124062,0.000504606,0.000504606,1.99448,0.000282093,7.52E-07,-5.22E-05,-0.000275932,4.69E-08,0.219548,0.196472,0.196472,0,0,0,4.71E-05,9.20E-08,8.21E-11,2.57E-10,2.57E-10,1,0,1.10198,0.00100765,0,0,0,3.03E-13,5217.02,0.0109264,-8.11489,0.303118,-6.75202,-959.181,177.938,-31.1934,-5037.15,935.409,0,0,0,0,0,0,384,-0.001,1.99447,0.124062,217,15,,,,0.124062,-1.71587,-0.115967
4.80865,0.150681,0.0418116,74664.8,4.72802,4.72802,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493963,-0.00493963,5565.18,7.89585,5564.42,40.3042,34.5557,43.242,0.00318868,0.005847,71.6098,671550,0,3.27E-10,1.80E-05,1.82E-05,0.880774,0.876962,0.153447,1.80E-05,0.103888,0.00101777,-0.0901186,0.0516679,0.00334045,5,5,7.53E+06,6,1,28,5,7,-0.001,0.880201,0.445219,0.445219,0.00111127,0.00111127,0.880217,0.000163914,2.21E-06,-8.11E-05,-0.000141354,2.37E-08,0.435245,0.2598,0.2598,0,0,0,5.01E-05,6.93E-08,4.84E-11,1.66E-10,1.66E-10,1,0,1.31616,0.00047917,0,0,0,-1.46E-13,5516.89,-0.7198,55.7453,-3.16556,21.1896,-2367.88,1394.78,37.1386,-4169.64,2398.84,0,0,0,0,0,0,385,-0.001,0.880201,0.445219,218,15,,,,0.445219,-1.71663,-0.115983
9.80614,0.320312,0.00508187,74669.8,9.96683,9.96683,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115392,0.115392,1955.96,0.903084,-1943.16,133.425,-71.2408,15.8752,0.00119782,0.00354305,25.1466,666217,0,1.25E-10,1.80E-05,6.93E-06,0.525704,0.523322,0.0922621,1.80E-05,0.0379189,0.00344037,0.0319933,-0.0197906,0.00121925,5,5,7.56E+06,6,1,28,5,7,-0.001,1.22277,0.240937,0.240937,0.000816946,0.000816946,1.22279,0.000167194,4.50E-07,-8.74E-05,-0.000141401,2.54E-08,0.74131,0.246797,0.246797,0,0,0,4.97E-05,7.13E-08,5.17E-11,2.26E-10,2.26E-10,1,0,1.35207,0.000518461,0,0,0,-7.05E-14,1956.94,-0.547641,6.52605,-6.92352,77.7668,866.063,-542.354,126.502,1400.81,-876.154,0,0,0,0,0,0,388,-0.001,1.22277,0.240937,219,15,,,,0.240937,-1.73192,-0.116447
9.77325,0.319152,0.0051942,74669.8,9.93088,9.93088,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147062,0.147062,1969.7,0.939022,-1958.2,131.101,-69.6708,16.0723,0.00119456,0.00353731,25.0721,666209,0,1.24E-10,1.80E-05,6.91E-06,0.527914,0.525546,0.0921216,1.80E-05,0.0382475,0.00339601,0.0322908,-0.0199732,0.00122982,5,5,7.56E+06,6,1,28,5,7,-0.001,1.22359,0.240439,0.240439,0.0008043,0.0008043,1.2236,0.000169969,4.16E-07,-8.89E-05,-0.000143775,2.55E-08,0.739189,0.246951,0.246951,0,0,0,4.97E-05,7.15E-08,5.19E-11,2.30E-10,2.30E-10,1,0,1.34745,0.000521928,0,0,0,-8.19E-14,1970.66,-0.503976,6.69428,-6.77845,76.365,872.413,-546.658,124.322,1411.55,-883.266,0,0,0,0,0,0,389,-0.001,1.22359,0.240439,220,15,,,,0.240439,-1.74712,-0.117294
-8.2608,-0.262105,0.0242247,74651.7,-8.12729,-8.12729,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000502234,-0.000502234,5475.67,3.74279,5462.38,-90.5639,14.752,38.6921,0.00293715,0.0053834,88.9517,1.01E+06,0,1.93E-10,1.80E-05,1.07E-05,0.695865,0.692966,0.115379,1.80E-05,0.097857,-0.000393525,-0.0951261,0.0222022,0.00314651,5,5,7.56E+06,6,1,28,5,7,-0.001,2.09913,0.101871,0.101871,0.000476836,0.000476836,2.09914,0.000292158,9.64E-07,-6.66E-05,-0.000283234,3.55E-08,0.166484,0.324823,0.324823,0,0,0,4.08E-05,7.36E-08,4.22E-11,1.70E-10,1.70E-10,1,0,1.58362,0.00087549,0,0,0,-8.46E-16,5489.51,0.0260217,-3.09296,1.5091,-17.8449,-1210.93,281.882,-89.0547,-5180.5,1226.53,0,0,0,0,0,0,390,-0.001,2.09913,0.101871,221,15,,,,0.101871,-1.76029,-0.118185
-8.23865,-0.261432,0.0243299,74651.8,-8.10625,-8.10625,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034676,-0.0034676,5472.41,3.83975,5459.23,-94.0835,15.7169,38.5733,0.00295689,0.00539769,88.9344,1.00E+06,0,1.95E-10,1.80E-05,1.09E-05,0.697546,0.694618,0.116058,1.80E-05,0.0977874,-0.000487553,-0.0950648,0.0221643,0.00314427,5,5,7.56E+06,6,1,28,5,7,-0.001,2.09819,0.102085,0.102085,0.000481365,0.000481365,2.09819,0.000288997,9.57E-07,-6.58E-05,-0.000280194,3.51E-08,0.167578,0.322952,0.322952,0,0,0,4.09E-05,7.34E-08,4.19E-11,1.68E-10,1.68E-10,1,0,1.57737,0.000863778,0,0,0,-8.13E-16,5485.8,0.0218117,-2.97222,1.57203,-18.6891,-1208.79,281.15,-92.5115,-5178.08,1224.03,0,0,0,0,0,0,391,-0.001,2.09819,0.102085,222,15,,,,0.102085,-1.77173,-0.118856
-3.98628,-0.128178,0.00240772,74656,-3.98393,-3.98393,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030818,0.030818,1393.37,0.122465,-1393.06,-14.594,-23.4454,10.5281,0.000528001,0.00231678,10.036,620939,0,5.70E-11,1.80E-05,3.17E-06,0.440243,0.43894,0.0621136,1.80E-05,0.025022,-0.000523601,0.0162941,0.0189812,0.000804562,6,6,7.52E+06,6,1,28,5,7,-0.001,-1.8718,0.397564,0.397564,3.14106,3.14106,1.87181,0.000117663,1.50E-06,8.86E-05,-7.60E-05,2.19E-08,0.569255,0.24908,0.24908,0,0,0,5.12E-05,7.30E-08,4.32E-11,1.55E-10,1.55E-10,1,0,1.00649,0.000436004,0,0,0,2.44E-10,1394.02,0.244903,-2.17585,-3.63193,21.2696,-688.758,-802.262,-18.2259,590.796,688.784,0,0,0,0,0,0,393,-0.001,-1.8718,0.397564,223,15,,,,0.397564,-1.77261,-0.118924
-3.3105,-0.109326,0.000938523,74656.7,-3.39912,-3.39912,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829828,-0.829828,921.147,0.566734,573.261,-200.255,-23.8401,5.11614,0.000257892,0.00182241,11.2443,760100,0,2.60E-11,1.80E-05,1.45E-06,0.241962,0.241052,0.0397329,1.80E-05,0.0123283,0.000563851,0.00315582,-0.000231677,0.000396406,6,6,7.54E+06,6,1,28,5,7,-0.001,-1.99344,0.11611,0.11611,-2.73144,3.1411,1.99344,0.000179026,1.09E-06,5.11E-06,0.000171865,2.30E-08,0.1503,0.54716,0.54716,0,0,0,4.32E-05,5.72E-08,2.50E-11,2.90E-10,2.90E-10,1,0,1.6136,0.000509691,0,0,0,-4.06E-09,938.78,0.713458,0.523724,-1.71093,24.3638,1.45632,27.1366,-201.966,-546.124,111.704,0,0,0,0,0,0,395,-0.001,-1.99344,0.11611,224,15,,,,0.11611,-1.78617,-0.120268
-3.19441,-0.10272,2.75E-05,74656.8,-3.19459,-3.19459,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.632733,0.632733,142.129,-0.00849488,-107.695,69.9399,9.56778,1.37886,6.33E-05,0.000799744,1.1229,589202,0,7.33E-12,1.80E-05,4.08E-07,0.140275,0.139766,0.0217187,1.80E-05,0.00252398,-0.00103404,-0.000759807,0.000858859,8.12E-05,6,6,7.54E+06,6,1,28,5,7,-0.001,-1.96132,0.11611,0.11611,-2.92807,3.14108,1.96133,0.000237151,1.45E-06,0.000112411,8.83E-05,4.57E-08,0.40419,0.585203,0.585203,0,0,0,5.18E-05,8.59E-08,6.54E-11,5.33E-10,5.33E-10,1,0,1.01239,0.000895074,0,0,0,1.02E-09,142.484,0.185041,-0.388611,0.407571,-9.95639,-13.5276,-49.7106,70.3475,57.9847,13.798,0,0,0,0,0,0,397,-0.001,-1.96132,0.11611,225,15,,,,0.11611,-1.78681,-0.120329
-5.88929,-0.189798,0.000135814,74654.1,-5.90261,-5.90261,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0076,2.0076,612.981,-0.0369241,302.893,94.8907,-142.366,1.98825,6.76E-05,0.000677766,2.95004,1.90E+06,0,2.23E-12,1.80E-05,1.24E-07,0.155653,0.155517,0.0106636,1.80E-05,0.00979756,-0.00231807,0.000666861,-0.00628789,0.000315032,6,6,7.54E+06,6,1,28,5,7,-0.001,-2.1332,-0.318802,-0.318802,3.14112,3.14112,2.1332,0.000144985,9.56E-07,0.000127546,5.14E-05,1.38E-08,0.0628056,0.374582,0.374582,0,0,0,2.94E-05,4.46E-08,1.01E-11,2.07E-10,2.07E-10,1,0,1.02642,0.000478791,0,0,0,7.29E-09,612.126,0.577442,-0.408529,1.72591,141.958,-15.8786,306.532,96.6167,3.63849,21.7914,0,0,0,0,0,0,398,-0.001,-2.1332,-0.318802,226,15,,,,-0.318802,-1.80586,-0.122341
-2.5777,-0.0859573,0.000149641,74657.4,-2.67313,-2.67313,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952185,-0.952185,371.924,0.0832552,139.25,-125.429,-35.8473,1.83078,0.00113696,0.00276034,24.3579,956812,0,5.77E-11,1.80E-05,3.21E-06,0.184339,0.181153,0.0578407,1.80E-05,0.00715805,0.00119868,0.00114867,-0.000635189,0.000230161,6,6,7.55E+06,6,1,28,5,7,-0.001,-2.01671,0.128437,0.128437,-2.72179,3.1411,2.01671,6.60E-05,6.42E-07,4.29E-05,1.04E-05,8.42E-09,0.0817633,0.593503,0.593503,0,0,0,3.95E-05,4.26E-08,1.02E-11,1.43E-10,1.43E-10,1,0,1.341,0.000213491,0,0,0,3.22E-09,380.453,0.394825,2.56736,-0.902587,38.4147,-1.38683,42.5939,-126.332,-96.6566,21.8697,0,0,0,0,0,0,401,-0.001,-2.01671,0.128437,227,15,,,,0.128437,-1.83039,-0.125028
-2.61532,-0.0856007,0.0004938,74657.4,-2.6617,-2.6617,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224907,-0.224907,650.826,-0.080036,231.179,-117.124,-244.709,2.76882,0.000826824,0.00269394,27.0721,928990,0,5.68E-11,1.80E-05,3.16E-06,0.227519,0.225282,0.0560808,1.80E-05,0.0116012,-0.00342547,-0.000960144,-0.00317896,0.000373028,6,6,7.55E+06,6,1,28,5,7,-0.001,-2.00915,0.128947,0.128947,-2.72179,3.1411,2.00915,5.24E-05,1.22E-06,2.78E-05,1.61E-05,7.43E-09,0.103503,0.589191,0.589191,0,0,0,4.03E-05,3.81E-08,4.50E-12,1.71E-10,1.71E-10,1,0,1.1812,0.000188019,0,0,0,1.86E-09,653.867,7.50617,2.65358,3.81464,247.363,42.4762,224.519,-113.31,-6.65946,-18.618,0,0,0,0,0,0,404,-0.001,-2.00915,0.128947,228,15,,,,0.128947,-1.8444,-0.126372
-3.98433,-0.12933,0.00192537,74656,-4.02027,-4.02027,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34753,2.34753,1270.77,-0.0120395,1253.06,-185.915,-67.9123,10.534,0.00102747,0.00326313,23.708,718481,0,9.83E-11,1.80E-05,5.47E-06,0.362209,0.359401,0.0809692,1.80E-05,0.020431,-0.00345671,-0.0183154,-0.00674672,0.000656941,6,6,7.53E+06,6,1,28,5,7,-0.001,-2.11064,-0.177606,-0.177606,-2.94491,3.14112,2.11065,0.000222671,1.22E-06,5.84E-05,-0.000206033,3.95E-08,0.176835,0.337718,0.337718,0,0,0,4.75E-05,8.16E-08,6.56E-11,2.56E-10,2.56E-10,1,0,1.44787,0.000842692,0,0,0,3.24E-08,1278.28,0.394258,2.65202,0.911824,70.5643,429.864,178.041,-185.003,-1075.02,-314.356,0,0,0,0,0,0,405,-0.001,-2.11064,-0.177606,229,15,,,,-0.177606,-1.85763,-0.127398
-3.81664,-0.122959,0.000234312,74656.2,-3.8238,-3.8238,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.63541,1.63541,331.297,-0.0379407,172.879,-141.303,1.05188,3.19844,0.000627128,0.00240756,10.6194,578926,0,6.98E-11,1.80E-05,3.88E-06,0.205702,0.202323,0.0661606,1.80E-05,0.00585648,-0.0027777,-0.0027259,-7.53E-10,0.00018831,6,6,7.54E+06,6,1,28,5,7,-0.001,-2.08265,-0.177243,-0.177243,-2.83536,3.14111,2.08265,0.000224161,1.28E-06,-1.04E-12,-0.000222877,3.97E-08,0.264252,0.288358,0.288358,0,0,0,5.26E-05,8.41E-08,6.31E-11,3.16E-10,3.16E-10,1,0,1.18855,0.000766856,0,0,0,1.11E-08,331.398,0.484711,1.08035,0.00877541,0.0284721,2.78396,0.149052,-141.295,-172.73,-4.5801,0,0,0,0,0,0,408,-0.001,-2.08265,-0.177243,230,15,,,,-0.177243,-1.8718,-0.128178
-3.90425,-0.125805,3.32E-05,74656.1,-3.91253,-3.91253,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230903,0.230903,142.208,-0.0257753,-115.684,-46.6533,0.122465,1.22754,0.000200707,0.00120494,2.98835,567481,0,2.13E-11,1.80E-05,1.18E-06,0.153505,0.151932,0.0334327,1.80E-05,0.00294135,-0.0012469,0.00237103,-2.26E-10,9.46E-05,6,6,7.53E+06,6,1,28,5,7,-0.001,-2.05645,-0.177243,-0.177243,-2.83536,3.14111,2.05646,0.00015247,1.07E-06,6.50E-13,-0.000151398,2.59E-08,0.307522,0.406991,0.406991,0,0,0,5.30E-05,7.47E-08,3.92E-11,3.45E-10,3.45E-10,1,0,1.09732,0.000498601,0,0,0,1.51E-09,142.077,0.368009,0.243471,0.070432,0.121007,-0.560138,-0.103905,-46.5828,115.58,2.14408,0,0,0,0,0,0,409,-0.001,-2.05645,-0.177243,231,15,,,,-0.177243,-1.88514,-0.128706
-3.94913,-0.126975,1.40E-05,74656.1,-3.94894,-3.94894,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27606,-0.27606,101.336,-0.00748121,-83.797,14.927,-32.7347,0.774951,4.42E-05,0.000664564,0.772418,583331,0,5.13E-12,1.80E-05,2.85E-07,0.121283,0.120873,0.0181446,1.80E-05,0.00183555,-0.000296014,0.000967755,0.000538038,5.90E-05,6,6,7.53E+06,6,1,28,5,7,-0.001,-2.03699,-0.177243,-0.177243,3.1411,3.1411,2.03699,0.00011316,1.07E-06,5.86E-05,-5.37E-05,2.06E-08,0.403836,0.500284,0.500284,0,0,0,5.22E-05,7.02E-08,3.16E-11,2.74E-10,2.74E-10,1,0,1.01592,0.000403708,0,0,0,6.53E-10,101.023,0.61817,-0.29514,0.17717,32.4395,-2.24853,-29.9646,15.1042,53.8325,1.58696,0,0,0,0,0,0,411,-0.001,-2.03699,-0.177243,232,15,,,,-0.177243,-1.88586,-0.128712
-3.97933,-0.12777,1.55E-05,74656,-3.97364,-3.97364,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205552,-0.205552,108.534,-0.003115,1.61249,-1.12383,-45.5301,0.910686,9.17E-05,0.000900615,1.58486,612843,0,9.44E-12,1.80E-05,5.25E-07,0.123139,0.122384,0.0239761,1.80E-05,0.00199089,-0.00101621,6.43E-05,-0.000109321,6.40E-05,6,6,7.53E+06,6,1,28,5,7,-0.001,-2.03699,-0.156177,-0.156177,3.1411,3.1411,2.03699,0.000187809,1.67E-06,0.000179561,-7.26E-06,2.93E-08,0.550093,0.4153,0.4153,0,0,0,5.09E-05,7.69E-08,4.83E-11,2.85E-10,2.85E-10,1,0,1.20531,0.00058632,0,0,0,1.75E-09,108.364,0.419326,-0.0571109,-0.332947,45.473,-1.1875,4.90338,-1.45677,3.29089,0.217639,0,0,0,0,0,0,412,-0.001,-2.03699,-0.156177,233,15,,,,-0.156177,-1.90056,-0.128752
-3.98311,-0.127895,1.58E-05,74656,-3.97754,-3.97754,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232695,-0.232695,109.784,-0.00264177,9.72762,0.280381,-46.4613,0.925531,9.64E-05,0.000922403,1.68735,614805,0,9.92E-12,1.80E-05,5.52E-07,0.123345,0.12256,0.0244996,1.80E-05,0.00200712,-0.000993732,2.73E-06,-0.000191971,6.45E-05,6,6,7.53E+06,6,1,28,5,7,-0.001,-2.03698,-0.154116,-0.154116,3.1411,3.1411,2.03699,0.000192315,1.73E-06,0.000191197,-1.10E-07,2.99E-08,0.551915,0.408128,0.408128,0,0,0,5.08E-05,7.72E-08,4.94E-11,2.82E-10,2.82E-10,1,0,1.20817,0.000597904,0,0,0,1.79E-09,109.626,0.420168,-0.0583143,-0.341327,46.403,-1.25107,9.84155,-0.0609469,0.113932,0.143728,0,0,0,0,0,0,413,-0.001,-2.03698,-0.154116,234,15,,,,-0.154116,-1.90133,-0.128725
-3.78032,-0.116385,0.00104316,74656.2,-3.61856,-3.61856,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06635,-1.06635,801.52,0.359084,794.968,-26.0525,31.6359,5.83707,0.000564353,0.00230652,12.4363,758289,0,4.89E-11,1.80E-05,2.72E-06,0.284794,0.282641,0.0559867,1.80E-05,0.0164305,0.000906383,-0.00688763,-0.0121181,0.000528308,6,6,7.53E+06,6,1,28,5,7,-0.001,-2.03628,-0.095679,-0.095679,3.1411,3.1411,2.03629,0.000165055,1.53E-06,0.000120997,-7.32E-05,2.57E-08,0.238908,0.348826,0.348826,0,0,0,4.65E-05,7.30E-08,5.21E-11,5.38E-10,5.38E-10,1,0,1.29584,0.000565607,0,0,0,-1.59E-09,795.421,-0.0626141,0.593318,2.42376,-31.0426,209.77,428.424,-23.6287,-366.544,-219.979,0,0,0,0,0,0,414,-0.001,-2.03628,-0.095679,235,15,,,,-0.095679,-1.92037,-0.127944
-3.46936,-0.111847,3.99E-05,74656.5,-3.4784,-3.4784,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3047,1.3047,164.661,0.00550808,158.197,-9.58647,-17.4961,0.964988,0.000305385,0.0017445,6.07914,655659,0,3.15E-11,1.80E-05,1.75E-06,0.133439,0.130954,0.0448482,1.80E-05,0.00258198,-0.000306043,-0.00155308,-0.00175537,8.30E-05,6,6,7.53E+06,6,1,28,5,7,-0.001,-2.02103,-0.0874465,-0.0874465,3.1411,3.1411,2.02103,9.20E-05,9.17E-07,6.18E-05,-6.23E-05,1.53E-08,0.592169,0.287604,0.287604,0,0,0,4.92E-05,6.07E-08,2.66E-11,2.88E-10,2.88E-10,1,0,1.13758,0.000317774,0,0,0,2.19E-09,163.793,0.230812,0.371534,0.0474566,17.8676,69.3432,95.2836,-9.53901,-62.9137,-66.9269,0,0,0,0,0,0,415,-0.001,-2.02103,-0.0874465,236,15,,,,-0.0874465,-1.93651,-0.126571
-3.47457,-0.111991,2.94E-05,74656.5,-3.4829,-3.4829,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39837,1.39837,161.137,0.00247705,155.948,-7.81718,-17.9356,0.944082,0.000298429,0.0017291,5.91015,653106,0,3.10E-11,1.80E-05,1.73E-06,0.133891,0.131449,0.044543,1.80E-05,0.00249976,-0.00030524,-0.00137573,-0.00182749,8.04E-05,6,6,7.53E+06,6,1,28,5,7,-0.001,-2.02054,-0.0866025,-0.0866025,3.1411,3.1411,2.02054,9.24E-05,8.79E-07,6.54E-05,-5.85E-05,1.51E-08,0.604776,0.283953,0.283953,0,0,0,4.93E-05,6.06E-08,2.64E-11,2.82E-10,2.82E-10,1,0,1.13625,0.000313757,0,0,0,2.03E-09,160.371,0.227243,0.309415,0.00923105,18.245,66.8609,101.683,-7.80795,-54.2646,-64.1626,0,0,0,0,0,0,416,-0.001,-2.02054,-0.0866025,237,15,,,,-0.0866025,-1.9371,-0.126513
-3.53399,-0.113597,6.55E-05,74656.5,-3.53283,-3.53283,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98354,2.98354,231.922,-0.00902366,226.579,-10.8832,-38.8472,1.3941,0.000262539,0.00163787,5.07498,637211,0,2.82E-11,1.80E-05,1.57E-06,0.173963,0.172354,0.0427542,1.80E-05,0.00411066,-0.000727086,-0.00143491,-0.00370769,0.000132175,6,6,7.54E+06,6,1,28,5,7,-0.001,-2.01364,-0.0745175,-0.0745175,-2.74105,3.1411,2.01364,7.05E-05,7.01E-07,6.41E-05,-2.63E-05,1.23E-08,0.733399,0.263641,0.263641,0,0,0,4.98E-05,5.78E-08,2.20E-11,2.51E-10,2.51E-10,1,0,1.0192,0.000251114,0,0,0,1.04E-09,232.371,0.251367,-0.904216,-0.550584,37.943,73.1574,194.729,-11.4338,-31.8496,-75.2859,0,0,0,0,0,0,417,-0.001,-2.01364,-0.0745175,238,15,,,,-0.0745175,-1.95209,-0.124458
